id,dt,num_RV,num_samples,MCMC,unimodal
2081878507897782528,0.10393518518518519,5,256,0,0
2081878507897784960,138.7304050925926,3,256,0,0
2081878507897786880,0.10393518518518519,7,256,0,0
2081878645336779520,0.10393518518518519,6,256,0,0
2081878778468124416,142.86739583333335,3,256,0,0
2081878885854911104,136.89047453703705,3,256,0,0
2081878885854913664,137.71159722222222,3,256,0,0
2081879023293899520,135.79861111111111,3,256,0,0
2081879538690061184,0.10393518518518519,7,256,0,0
2081879607409534080,135.68576388888889,3,256,0,0
2081879813568030208,137.91590277777777,3,256,0,0
2081879847927756160,1142.860162037037,3,256,0,0
2081880088445929088,138.8432523148148,3,256,0,0
2081880088445931776,0.10393518518518519,7,256,0,0
2081880260244518784,0.10393518518518519,5,256,0,0
2081880328964035328,136.89047453703705,3,256,0,0
2081880397683498368,0.10393518518518519,7,0,1,1
2081880672561399936,135.89006944444444,3,256,0,0
2081880775637432960,141.84858796296297,3,256,0,0
2081880844351972096,142.89541666666668,3,256,0,0
2081880913079644288,0.10393518518518519,5,256,0,0
2081881084878283136,135.89006944444444,3,256,0,0
2081881359756034176,0.8850810185185185,6,256,0,0
2081881565914461056,138.8432523148148,3,256,0,0
2081881699045620992,136.7990162037037,3,256,0,0
2081881703353427456,0.10393518518518519,7,256,0,0
2081881905204354048,0.10393518518518519,8,256,0,0
2081881943871643520,0.10393518518518519,7,8,0,0
2081881978231397248,0.10393518518518519,7,0,1,0
2081882390548181376,176.70591435185185,3,256,0,0
2081882459267654400,135.79861111111111,3,256,0,0
2081882493627397248,1.8842592592592593,4,256,0,0
2081882562346895232,1141.8597569444444,3,256,0,0
2081882837224798976,137.71159722222222,3,256,0,0
2081882871584522496,139.70162037037036,3,256,0,0
2081882940304028032,0.10393518518518519,6,55,0,0
2081883043383255808,26.934930555555557,5,256,0,0
2081883112102764288,0.10393518518518519,7,256,0,0
2081883283901827712,138.7304050925926,3,256,0,0
2081883352621304704,0.10393518518518519,6,256,0,0
2081883386980653184,138.93471064814815,3,256,0,0
2081883455700133760,146.82810185185184,3,256,0,0
2081883696218360448,0.10393518518518519,6,256,0,0
2081883730578112128,142.6911111111111,3,256,0,0
2081883936736540672,0.10393518518518519,6,256,0,0
2081883971096271232,0.10393518518518519,6,6,0,0
2081884314693681408,142.6911111111111,3,256,0,0
2081884623931281024,1.8842592592592593,5,24,0,0
2081884658290989312,142.6911111111111,3,256,0,0
2081884795729972992,136.7990162037037,3,256,0,0
2081884864449429632,139.70162037037036,3,256,0,0
2081884933168896640,0.10393518518518519,7,256,0,0
2081885104967623424,175.7346990740741,3,256,0,0
2081885276766369792,1143.8855902777777,3,256,0,0
2081885311126130432,135.89006944444444,3,256,0,0
2081885448565043584,137.71159722222222,3,256,0,0
2081885581696839552,146.82810185185184,3,256,0,0
2081886891674137728,142.80395833333333,3,256,0,0
2081886891674141952,0.10393518518518519,6,140,0,0
2081887132192285440,1.0004050925925925,4,256,0,0
2081887166552036224,138.93471064814815,3,256,0,0
2081887613228677376,137.82444444444445,3,256,0,0
2081890121489533952,0.10393518518518519,7,256,0,0
2081890155849265024,0.10393518518518519,7,0,1,1
2081890258928513152,138.93471064814815,3,256,0,0
2081890288980930560,146.82810185185184,3,256,0,0
2081890362007685760,142.6911111111111,3,256,0,0
2081890499446664064,136.68616898148147,3,256,0,0
2081891186641405440,0.9890162037037038,5,256,0,0
2081891255360877568,142.86739583333335,3,256,0,0
2081891594650263424,138.93471064814815,3,256,0,0
2081891667677758336,1.8842592592592593,3,256,0,0
2081892011275170560,139.82275462962963,3,256,0,0
2082070544473418880,0.10393518518518519,5,256,0,0
2082070819351324800,174.7158912037037,3,256,0,0
2082070922430542592,0.10393518518518519,7,106,0,0
2082071025509770624,0.10393518518518519,6,256,0,0
2082071089923538176,0.8850810185185185,5,256,0,0
2082071094229260672,139.9059259259259,3,256,0,0
2082071300387670656,0.10393518518518519,7,256,0,0
2082071399161235328,0.9890162037037038,4,256,0,0
2082071403466905600,1.8842592592592593,4,256,0,0
2082071472186382592,142.89541666666668,3,256,0,0
2082071575265552640,138.8432523148148,3,256,0,0
2082071609625295104,1.8842592592592593,3,256,0,0
2082071678344788992,179.69540509259258,3,256,0,0
2082071747064257024,136.89047453703705,3,256,0,0
2082071747064258048,0.10393518518518519,4,256,0,0
2082071781423979648,0.10393518518518519,6,256,0,0
2082072193740880384,0.10393518518518519,7,0,1,1
2082072258154717568,146.82810185185184,3,256,0,0
2082072365539563136,176.70591435185185,3,256,0,0
2082072365539563904,142.6911111111111,3,256,0,0
2082072502978527488,141.84858796296297,3,256,0,0
2082072606057757440,173.69046296296295,3,256,0,0
2082072709136974976,0.9890162037037038,5,256,0,0
2082072984014881024,139.70162037037036,3,256,0,0
2082073018374622208,179.69540509259258,3,256,0,0
2082073190173330176,172.69005787037037,3,256,0,0
2082073224533062656,1116.9966203703705,3,256,0,0
2082073396331762816,1.8842592592592593,3,256,0,0
2082073499410969856,139.9059259259259,3,256,0,0
2082073533770710912,139.70162037037036,3,256,0,0
2082073705569379328,146.82810185185184,3,256,0,0
2082073843008341760,0.10393518518518519,6,256,0,0
2082073980447280768,142.86739583333335,3,256,0,0
2082073980447283712,0.8850810185185185,5,256,0,0
2082074044861182336,0.9890162037037038,4,256,0,0
2082074049166759808,142.89541666666668,3,256,0,0
2082074113580677376,135.79861111111111,3,256,0,0
2082074220965462912,135.68576388888889,3,256,0,0
2082074255325212160,0.10393518518518519,7,256,0,0
2082074908160172032,138.8432523148148,3,256,0,0
2082074942519920768,142.89541666666668,3,256,0,0
2082075079958860288,0.10393518518518519,5,256,0,0
2082075251757564544,173.69046296296295,3,256,0,0
2082075389196532864,0.10393518518518519,5,256,0,0
2082075389196534144,176.70591435185185,3,256,0,0
2082075492275758592,136.7990162037037,3,256,0,0
2082075526635499392,135.68576388888889,3,256,0,0
2082075664074609280,142.6911111111111,3,256,0,0
2082075938952320512,136.89047453703705,3,256,0,0
2082076042031691392,143.8386111111111,3,256,0,0
2082076243884437376,143.8386111111111,3,256,0,0
2082076724920834688,176.70591435185185,3,256,0,0
2082077004104256512,142.89541666666668,3,256,0,0
2082077038463999232,139.82275462962963,3,256,0,0
