DATE-OBS,vrad,vrad_err
2009-11-02T03:07:41,-58.0379638671875,0.14756762981414795
2009-12-03T02:34:09,2.813629627227783,0.19638551771640778
2010-03-04T12:21:56,6.797226905822754,0.04005241394042969
2010-06-27T04:54:25,-39.253807067871094,0.29843175411224365
2010-09-18T06:30:09,-11.562541007995605,0.05473257228732109
2012-04-07T11:34:58,-8.426538467407227,0.11552680283784866
2012-05-11T08:35:19,2.997485876083374,0.16335657238960266
2012-06-07T08:37:26,-37.70885467529297,0.2546987533569336
2016-04-29T11:02:44,-56.28519058227539,0.20425859093666077
