Gaia,Per,BP-RP,Gmag,e_BP-RP,e_Gmag,num_RV
2128132075854975232,3.035,0.8071614444732162,14.447264961790907,0.0003319615829464904,0.0004207444817796054,8
2128132075854976896,3.03,0.675201605529379,13.963087044641282,0.000344669607821548,0.0003127530701909076,3
2128132243353007232,1.017,0.5744208408694345,11.269306354633384,0.00013989154199932775,0.0003720219181184608,3
2128132282013368960,11.137,1.488624687200705,17.098529793101314,0.006295696202341267,0.0008383379301057451,4
2128132316373102208,0.58,0.3979731835193281,12.344255315591326,0.00019908633434945536,0.0002158088096422191,5
2128132385092596352,1.967,0.43245479721304925,12.342194619225296,0.00011450903225207476,0.00019733920211698004,4
2128132488173376512,13.16,1.310299565143648,16.756228208516365,0.003034195056640661,0.000946171139313217,1
2128132522531527040,9.747,0.9566040610428601,14.771899077169095,0.0006531696386862357,0.00038435479864895833,2
2128132552590648320,0.104,0.38630097507086525,11.941849125810826,0.00032598629562561677,0.0002751000443122307,2
2128132556891272320,1.004,0.4413096782237549,12.654023869381588,0.00039005281320807954,0.00021509045251301347,2
2128132556891274752,2.472,0.5976774236993805,12.811916299427775,0.00021412688619210194,0.0001940676322605173,1
2128132586950838912,11.929,1.0666000625326948,15.977967829541404,0.0017561161850558455,0.0005687474980632732,3
2128132621310122880,0.195,0.4538899324650085,11.434106658765517,0.00048705555669632306,0.0004088579736232929,5
2128132694330246144,9.69,0.876353072170728,15.111179882639163,0.00019032809373281494,0.000488528752006609,1
2128132728689966720,0.195,0.650058680303232,13.79929080396799,0.0003919698093854914,0.00027304848503922836,1
2128132758749075456,0.906,0.34490451831203117,11.91532895269367,0.00020118195633222374,0.00028334729327146504,5
2128132930547764992,1.023,0.335696572115495,12.068988189332774,0.0002873519638201538,0.00017165516401361331,3
2128132934848443520,1.373,1.0271910425084663,15.56962465560456,0.0013459334788933626,0.0011439970024861171,9
2128133450244545024,1.337,0.6704794361170023,13.793148654806181,0.0002979938426653974,0.00034269407380999246,1
2128133518964044032,11.92,1.3318180119955194,16.894417036142215,0.00820447403320504,0.0006339085298534154,3
2128133518964049920,10.492,0.8919258781544901,15.249583062075766,0.0005366679298753384,0.0005014863528653975,2
2128133789541221888,2.532,0.6031542855231038,13.568388696766343,0.0001650857023747231,0.00035806340971523227,2
2128134377957523072,0.802,0.5781971355603339,13.374678719713454,4.9008340256780666e-05,0.0003459465084911523,1
2128134442376853120,18.279,1.4975229235411476,17.314317377696632,0.003562819887973994,0.0008274727192569318,3
2128134446676949120,10.37,1.1418398689730935,16.016112275123206,0.0012599195546502055,0.00047553694989086153,2
2128134549756166272,10.97,0.8754385349323996,15.18095879318712,0.000541583532788503,0.000337429633091958,1
2128134618476431616,10.78,1.317160785035739,16.8867844669783,0.006417134783250644,0.0007400603520723098,1
2128134824634071424,1.112,0.5640571137508559,13.298758279698916,0.00011551489363661213,0.00035169778691854903,7
2128134893353563904,1.457,0.353586329731554,11.630990119571017,0.00018142404821575524,0.00019840366548659865,3
2128135408749666304,11.11,1.131548567655969,16.284425872121588,0.002005140257476739,0.0005201432276796084,3
2128135546188203904,6.989,0.7655091836534478,13.820537742549227,0.00013318674901947273,0.00021927337899747888,11
2128135649267419904,11.232,1.1656521331124008,16.411531156956922,0.0015132143460186592,0.000550167232681171,1
2128136714419757952,13.184,1.2454591660774756,16.679716171682507,0.002362737100977708,0.000574774887197895,1
2128137229815871232,2.105,0.6009629943422912,13.534647522260997,0.0003776830308549065,0.00025730233958892105,2
2128137573413245568,16.051,0.3985560884091299,10.832943867421527,0.00021476858132617817,0.00017194436469090336,3
2128138054451042176,11.234,0.9009572566291304,15.266043677477604,0.00166381500340802,0.000494545100546667,3
2128139497558660224,12.16,1.2915622180736257,16.7348591535843,0.0025646932216435033,0.0006697976572413261,1
2128139600637881472,11.71,0.954648558754343,15.562708069920001,-1.4643297814844348e-05,0.000431398998202995,1
2128139634997621376,12.02,1.3369090851597178,16.847300640524942,0.004630940947776564,0.0006478951789359638,1
2128140146092810368,0.222,0.35090443452802234,11.875559851935524,0.00024174460169316264,0.0001575476330947412,3
2128140253472804736,11.26,0.9813561624617186,15.558708536694255,-1.452755619748853e-05,0.0006245396735038469,3
2128140425271501824,8.431,0.7884238781267268,14.682840445269022,0.0004260858928734391,0.0003476420846307047,3
2128141417403122944,19.187,0.4698241555475775,12.15494298453791,0.00019656293994931403,0.0001787078440770987,4
2128141524783121792,3.21,0.6712509512121319,13.987443089544103,0.0005596642183742093,0.0002536378146168077,1
2128142246337695616,12.386,1.568136705635915,17.122474300485532,0.005692940595345675,0.0007685820229355985,1
2128142933532501376,13.26,0.905737043781059,15.248902007021465,-6.527469818691511e-05,0.00038044998698469893,1
2128144204842804992,11.02,1.3156328728548843,16.88791460201294,0.005957167978009204,0.0006895374661027455,6
2128144337980908160,1.946,0.3777772779181099,11.704821828534694,0.0001177498688783331,0.0002574442053672455,1
2128144342281521152,11.74,0.7283326597476218,13.66967593408749,0.00022872475325425435,0.00024442758544567417,7
2128144376641264768,12.145,1.5485863808989055,16.810286478821283,0.003066201610811942,0.00179182595638654,3
2128144376641265152,1.621,0.6188045481991473,13.06667113057192,0.0005276857819306822,0.0002659505667708644,1
2128144445360737408,10.325,1.2103204976800903,16.45423374781174,0.0016145998624864022,0.0006280163342392115,1
2128144509780155264,11.736,1.435954438480131,16.878880303331766,0.004320677679580889,0.0006514618551275121,2
2128144582799716608,10.5,1.1859106993029247,15.96057094157499,0.000497279676431068,0.00046024752327596867,2
2128144857677611264,2.738,0.668669552650563,13.91810741724103,0.0002254545199383938,0.00028504307475955365,3
2128144926397113728,6.67,0.7657223864963516,14.514040055868897,0.0004375672304124421,0.0002943565342038865,2
2128144960756839424,1.99,0.7267303041739268,14.19804534274599,0.0004721091938333162,0.00029492657224074604,14
2128145098195807872,5.18,0.7302655354903695,14.192988463676812,6.985313537203545e-05,0.00024064709853909773,1
2128145166915272832,0.879,0.5568249917939596,13.281444749115682,0.0001310700229255863,0.0003237289323964354,3
2128145304354240128,11.374,1.0634731393424541,15.989535823252666,0.001784444281586231,0.0004994881842114574,1
2128145506212004608,2.304,0.6043239355207,13.421447811188296,0.00027484575186447575,0.00030065124461527783,2
2128145510512609920,0.463,0.5005095554420258,12.975862922752675,0.0004271081946879428,0.0003225628644937693,1
2128145647951585152,11.747,0.7420580134495065,13.744362394265895,0.00039021522740770786,0.00020364991382868698,2
2128145716671044352,23.186,1.124895214299146,11.089107269080863,0.00022854688445362312,0.0003772017201697182,3
2128145785390512896,9.98,0.8559777481486499,14.99288397622358,7.54723575416272e-05,0.0003512520568609369,1
2128145957189232256,8.126,0.7789295821972839,14.549580187770758,0.0005266627730677875,0.00022300365392359802,3
2128146025908733568,10.974,1.2747055730008032,15.998326609318113,0.0031196789796940575,0.00046626213428223995,3
2128146232067172608,12.47,0.7046913730771145,14.159586156038062,0.00025061680836075903,0.00023670157455101643,2
2128146300786629504,15.551,0.4449492697926942,12.665669303163089,0.0002750820287000109,0.000208825779083759,2
2128146335146361856,9.88,0.9838035942143737,15.48611277048096,0.00035524341641682755,0.0005461703004667431,5
2128146472585332096,9.361,0.8126594590265057,14.84404238646368,0.0006980091322771279,0.0003229953641812618,3
2128146541304841088,0.831,0.4870350988431973,11.44953769026168,0.0002609029375478114,0.00022762175603088512,3
2128146644384064512,0.409,0.46693783578539083,12.81869142217728,0.0005471417004635344,0.00030216842568720495,2
2128146644384065024,4.883,0.7117498053815332,14.170677514901177,0.0007367824340162197,0.0002678518029052106,2
2128146713103563264,11.825,0.9643641126304434,15.52041481579659,0.0011549514064733927,0.00044228881266005784,2
2128147022341188352,26.816,1.1134465187141291,10.90411112178472,0.0001775297869674606,0.00018703235282804915,2
2128147086760827392,10.839,1.1025752350273894,16.151983923625515,0.0021083426402992095,0.0005303450195107284,2
2128147125420433280,2.63,0.6727886481460246,13.243093599692413,0.00018952149651798233,0.00023271647068245867,1
2128147194139908352,11.199,1.2894548999868078,16.687950855468614,0.002472686003561126,0.0006837498610559324,2
2128148018773587200,10.58,0.8743652495806256,15.11530371966863,0.0006998956525061726,0.00041252844007699373,1
2128148568529429120,10.94,1.110868124188947,16.229074760004707,0.0030114478856559657,0.000521090590733805,6
2128148671608654720,10.646,1.0869755933758292,16.154354006542405,0.0009567383844550166,0.000517741006775085,3
2128149290078439552,0.588,0.3228991877045271,11.424874286053653,0.0003283500058851164,0.0002836128429886501,2
2128149358803331840,10.78,1.1385016582086163,16.231837337456287,0.0020716134826053267,0.0005537793499654368,1
2128151008070805888,7.42,0.7983202891494656,14.699125767119874,0.0009128819553193272,0.0003216881742832198,2
2128151695265618944,12.04,1.5753888921681707,17.54139001503726,0.0062222154915801365,0.0009189768142622301,2
2128152760418078592,10.45,0.893318478903204,15.169314393086836,0.000591574965628546,0.0006448212674712326,2
2128153619411014400,13.16,1.583064643806992,17.535336843663046,0.008273655707191773,0.0009690923269208261,6
2128153688130516992,9.793,0.9650452491642856,15.53948374383535,0.000511524738234655,0.0004442007914436999,4
2128155096879780736,12.35,1.3944510670231267,17.01901243682157,0.0035154233940931636,0.0008118124364064736,1
