id,MCMC,unimodal,P_median,P_lower,P_upper,P_std,e_median,e_lower,e_upper,e_std
2082072193740880384,1,1,6.805817427517219,6.499421888328527e-05,6.838005597753494e-05,6.710723946921383e-05,0.10383963227438632,0.015150682155601489,0.01621867134216763,0.015940980431862525
2082072258154717568,0,0,741.3792774938885,714.8682834758307,3203.9119024454303,2315.4835499245582,0.23075889979322595,0.17071060396597332,0.25436153591839816,0.20626127491336296
2082072365539563136,0,0,1747.2838133382402,1713.039709067698,4188.604541465733,2850.4290506805105,0.1690762124620533,0.1262325367787715,0.2813472313103184,0.19960179938469305
2082072365539563904,0,0,493.4147481946323,485.9199895053359,5336.317169549839,2849.318654588913,0.1841272920838793,0.14615032092767727,0.22929230246951454,0.1932635127578894
2082072502978527488,0,0,2574.9607852473946,2509.351365543907,5648.31056758444,3452.1409231676967,0.2456664321181976,0.18917526889478614,0.23897454664112883,0.20691706159887277
2082072606057757440,0,0,50.40416495288267,48.55644247845021,444.3836288642708,326.2491649341072,0.16343824907713178,0.1322519166134405,0.22282398837680212,0.18874409269737763
2082072709136974976,0,0,517.3660980612535,420.91754725153913,4730.6940577522455,2749.428049417785,0.17074969482596924,0.12858897541076023,0.2301263565868933,0.1879803786621361
2082072984014881024,0,0,3.8904006544188574,3.4448752208852955,27.116479317182314,70.67956624224098,0.1834066261259189,0.1425841529211449,0.21258883436281628,0.1672377603921028
2082073018374622208,0,0,326.5081568120515,314.6734762955174,2060.276138314631,1840.649053874774,0.17147435481208617,0.13541973281338998,0.26148833131841204,0.18850485118077512
2082073190173330176,0,0,2529.434291312794,2457.6861519896825,3380.4668209013234,2825.6100257479443,0.24528814189687514,0.17623306643734515,0.23461964193985207,0.20133506730005363
2082073224533062656,0,0,924.0283314250996,903.2800542120121,5040.523746985136,2978.677052058613,0.17236948547557523,0.13465548869671196,0.26801457852729715,0.20319850911319876
2082073396331762816,0,0,1240.2166474005398,923.079006587393,4799.080829518816,2778.4212233786097,0.16846108545261101,0.11949487639855749,0.21151555378975534,0.18078941108765037
2082073499410969856,0,0,2888.5313082946714,2820.130272217104,5211.98410584377,3431.7672776902327,0.23806104925569144,0.17748552444630797,0.26026830122247807,0.2126696150480682
2082073533770710912,0,0,2.0846347223723543,1.788062047136063,12.565573567590725,15.539833489467123,0.1589580601186209,0.11831141258146845,0.19317515887285902,0.16925546712658293
2082073705569379328,0,0,846.9997279869547,831.6592220160161,1575.6426205276873,1589.1740699933648,0.19181364743553309,0.1492084698301482,0.23804744830015945,0.20068764535594216
2082073843008341760,0,0,128.02286175448754,74.77961611184674,32.321330018186444,88.57379493806025,0.1857190196055017,0.13578111317688246,0.24110814952534448,0.2001593178119501
2082073980447280768,0,0,1064.2762955990775,1045.2407216859592,4769.738421147449,2910.3138432727915,0.21812206066736523,0.1675780880045713,0.23965352526984895,0.194805950026755
2082073980447283712,0,0,1443.5071865365182,1349.5389398390412,2547.1624769277732,2509.6136916348933,0.20412514904410362,0.15632372403235387,0.23771146607130827,0.18487045097653515
2082074044861182336,0,0,5602.452867873517,4940.548795988449,2971.858282406836,3295.217851752407,0.18604059957745733,0.14772298757722047,0.28898607602014814,0.2051034410282353
2082074049166759808,0,0,2390.0921756451708,2338.946397817157,5790.91754420456,3486.258679812346,0.23171274555514793,0.17839840575440694,0.2640128382356908,0.2106000331857205
2082074113580677376,0,0,39.489690782335344,37.91284680048538,276.76240615611147,567.9288503694594,0.17977870722077968,0.14032524619669864,0.21750295566775854,0.1845512802096773
2082074220965462912,0,0,1349.9690817378,1270.9466707804436,2172.239952930829,2239.3586545709854,0.19963764668388378,0.15398353002897566,0.2687531112687709,0.20044081469085046
2082074255325212160,0,0,164.24185277840547,121.86825683779915,1310.9649603442392,1627.83285808563,0.24627825077825233,0.19766551100568722,0.34249846985112203,0.23282642458613095
2082074908160172032,0,0,2574.9607852473946,2456.4062498583044,5515.262881353075,3361.271539942946,0.2019458676853091,0.15952519015764852,0.2752176148115686,0.2109456476611081
2082074942519920768,0,0,3747.100654387138,3592.076570757107,3831.0207025109066,3024.851725376517,0.23388177137556326,0.18741993604869736,0.2396745789166172,0.19828134922003873
2082075079958860288,0,0,3.3146011459908644,1.6359324443545045,13.896077473968756,267.0270464791553,0.17253917725398277,0.12308913205421604,0.30775585112458786,0.2090078282054223
2082075251757564544,0,0,1696.0780532289223,1618.5810938118177,3123.0242943458065,2507.7449554825516,0.18939171925077863,0.14618260462464064,0.29966168870990784,0.21197908660602308
2082075389196532864,0,0,130.41235769725097,92.02704123335664,304.6729578082211,918.1829628173804,0.1905036301317461,0.15073837071809099,0.2693198681974803,0.208190705288156
2082075389196534144,0,0,2511.8441457307417,2463.183014177281,5874.157902553152,3548.443914178548,0.22008052238024878,0.1660095922131501,0.25731770795055,0.20537685646068046
2082075492275758592,0,0,1128.3860005834465,1101.2105120382025,5850.364166271233,3198.2386291759403,0.23129548030496339,0.18335177843325126,0.2320957951052814,0.2037201730652764
2082075526635499392,0,0,2493.800255183124,2423.046860348634,4302.211170477717,2936.7304866157046,0.21277150325942096,0.1539359634289726,0.2973675976325151,0.2102607467431403
2082075664074609280,0,0,170.1351813136282,163.44955530766543,617.727136233677,851.270349734882,0.1735306970663189,0.12574999405510862,0.19546741538489898,0.1643570422825866
2082075938952320512,0,0,948.0595319965086,923.5512392506413,2268.162108418357,2209.1821310510195,0.21650653255703856,0.15520470958404017,0.24065583833392284,0.19045501707131238
